ID,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,CommunicationSkill,Behaviour,Experience,LvlGrownInOrg,ContributionIndex,TechnicalExpertise,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,WorkLifeBalance,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,FormalWarnings,ProjectsContributed,Attrition,YearsAtCompany
1033,39,Travel_Rarely,1387,Research & Development,10,Male,76,3,2,Manufacturing Director,1,Married,5377,3835,2,Y,No,13,3,4,1,36701,1,9709,6,4,80,3,10,3,5,Medical,1,1618,2,3,7,7,7,0,18,0,7
1034,42,Travel_Rarely,544,Human Resources,2,Male,52,3,1,Human Resources,3,Divorced,2696,24017,0,Y,Yes,11,3,5,1,47974,5,3808,0,3,80,1,4,5,1,Technical Degree,1,470,3,3,2,1,0,0,10,0,3
1035,40,Travel_Rarely,1137,Research & Development,1,Male,98,3,4,Manager,1,Divorced,16823,18991,2,Y,No,11,3,4,1,28327,1,7959,9,1,80,1,22,3,4,Life Sciences,1,1892,1,3,7,11,16,0,11,0,19
1036,24,Travel_Rarely,1371,Sales,10,Female,77,3,2,Sales Executive,3,Divorced,4260,5915,1,Y,Yes,12,3,2,1,38367,6,9597,6,4,80,1,5,2,4,Marketing,1,507,4,4,2,0,3,0,17,0,5
1037,31,Travel_Rarely,691,Research & Development,5,Male,86,3,1,Research Scientist,4,Married,4821,10077,0,Y,Yes,12,3,5,1,6104,5,4837,6,3,80,1,6,4,4,Technical Degree,1,423,3,3,2,0,3,0,8,0,5
1038,55,Non-Travel,177,Research & Development,8,Male,37,2,4,Healthcare Representative,2,Divorced,13577,25592,1,Y,Yes,15,3,3,1,41914,5,1239,0,4,80,1,34,3,1,Medical,1,1278,4,3,9,15,0,0,4,0,33
1039,54,Travel_Rarely,376,Research & Development,19,Female,95,3,2,Manufacturing Director,1,Divorced,5485,22670,9,Y,Yes,11,3,4,1,33094,4,2632,6,2,80,2,9,4,4,Medical,1,799,4,3,3,1,4,0,3,0,5
1040,47,Travel_Rarely,1001,Research & Development,4,Female,92,2,3,Manufacturing Director,2,Divorced,10333,19271,8,Y,Yes,12,3,2,1,31854,1,7007,7,3,80,1,28,4,3,Life Sciences,1,1827,3,3,11,14,10,0,10,0,22
1041,35,Travel_Rarely,104,Research & Development,2,Female,69,3,1,Laboratory Technician,1,Divorced,2074,26619,1,Y,Yes,12,3,2,1,49086,6,728,0,4,80,1,1,2,3,Life Sciences,1,1569,1,3,0,0,0,0,1,1,1
1042,27,Travel_Rarely,205,Sales,10,Female,98,2,2,Sales Executive,4,Married,5769,7100,1,Y,Yes,11,3,2,1,31768,4,1435,1,4,80,0,6,3,3,Marketing,1,1403,4,3,2,4,4,0,2,0,6
1043,42,Travel_Rarely,855,Research & Development,12,Male,57,3,1,Laboratory Technician,2,Divorced,2766,8952,8,Y,No,22,4,2,1,3454,3,5985,12,2,80,3,7,6,3,Medical,1,1768,2,2,3,0,4,0,15,0,5
1044,27,Travel_Rarely,728,Sales,23,Female,36,2,2,Sales Representative,3,Married,3540,7018,1,Y,No,21,4,3,1,12477,1,5096,10,4,80,1,9,5,1,Medical,1,1864,2,3,8,5,8,0,20,0,9
1045,47,Travel_Frequently,719,Sales,27,Female,77,4,2,Sales Executive,3,Single,6397,10339,4,Y,Yes,12,3,2,1,12261,3,5033,6,4,80,0,8,2,2,Life Sciences,1,785,2,3,4,1,3,0,9,1,5
1046,50,Travel_Rarely,1464,Research & Development,2,Male,62,3,5,Research Director,3,Married,19237,12853,2,Y,Yes,11,3,2,1,2397,2,10248,0,4,80,1,29,2,4,Medical,1,1061,2,2,1,7,7,0,23,0,8
1047,51,Travel_Frequently,237,Sales,9,Male,83,3,5,Manager,2,Divorced,19847,19196,4,Y,Yes,24,4,3,1,38161,3,1659,8,1,80,1,31,5,3,Life Sciences,1,1282,4,2,10,11,10,0,2,0,29
1048,59,Travel_Rarely,1429,Research & Development,18,Male,67,3,3,Manufacturing Director,4,Single,10512,20002,6,Y,No,12,3,3,1,39047,3,10003,4,4,80,0,25,6,4,Medical,1,1283,4,2,7,5,4,0,21,0,9
1049,60,Travel_Rarely,696,Sales,7,Male,52,4,2,Sales Executive,4,Divorced,5220,10893,0,Y,Yes,18,3,4,1,46374,1,4872,31,2,80,1,12,3,4,Marketing,1,1233,2,3,7,1,9,0,13,0,11
1050,31,Travel_Frequently,1125,Research & Development,1,Male,48,1,2,Research Scientist,1,Married,5003,5771,1,Y,No,21,4,3,1,48161,4,7875,6,2,80,0,10,6,3,Life Sciences,1,1956,4,3,8,8,7,0,23,0,10
1051,53,Travel_Rarely,661,Sales,7,Female,78,2,3,Sales Executive,4,Married,10934,20715,7,Y,Yes,18,3,4,1,27760,4,4627,8,4,80,1,35,3,2,Marketing,1,862,1,3,2,0,4,0,8,0,5
1052,42,Travel_Rarely,557,Research & Development,18,Male,35,3,2,Research Scientist,1,Divorced,5410,11189,6,Y,Yes,17,3,2,1,49370,2,3899,3,3,80,1,9,3,4,Life Sciences,1,1998,4,2,3,1,2,0,15,0,4
1053,30,Travel_Rarely,740,Sales,1,Male,64,2,2,Sales Executive,1,Married,9714,5323,1,Y,No,11,3,2,1,10325,0,5180,8,4,80,1,10,4,3,Life Sciences,1,1562,2,3,8,6,7,0,11,1,10
1054,45,Travel_Frequently,1297,Research & Development,1,Male,44,3,2,Healthcare Representative,3,Single,5399,14511,4,Y,No,12,3,1,1,46787,1,9079,6,3,80,0,12,3,4,Medical,1,1922,2,3,2,0,3,0,29,0,4
1055,34,Travel_Rarely,937,Sales,1,Male,32,3,3,Sales Executive,4,Single,9888,6770,1,Y,No,21,4,2,1,12368,3,6559,2,1,80,0,14,3,3,Marketing,1,1950,1,2,8,2,1,0,29,0,14
1056,40,Travel_Rarely,1202,Research & Development,2,Female,89,4,2,Healthcare Representative,3,Divorced,6377,13888,5,Y,No,20,4,3,1,26986,6,8414,7,2,80,3,15,0,1,Medical,1,1375,2,3,11,11,8,0,13,0,12
1057,31,Non-Travel,587,Sales,2,Female,57,3,3,Sales Executive,3,Divorced,9852,8935,1,Y,Yes,19,3,1,1,11295,0,4109,4,1,80,1,10,5,4,Life Sciences,1,1324,4,2,8,9,6,0,10,0,10
1058,44,Travel_Rarely,661,Research & Development,9,Male,61,3,1,Research Scientist,1,Married,2559,7508,1,Y,Yes,13,3,4,1,6305,6,4627,0,4,80,0,8,0,2,Life Sciences,1,913,2,3,7,7,1,0,10,0,8
1059,43,Travel_Rarely,1179,Sales,2,Male,73,3,2,Sales Executive,4,Married,7847,6069,1,Y,Yes,,3,2,1,10741,1,8253,8,1,80,1,10,3,3,Medical,1,1706,4,3,9,8,8,0,16,0,10
1060,35,Travel_Rarely,1137,Research & Development,21,Female,51,3,2,Healthcare Representative,4,Married,4014,19170,1,Y,Yes,25,4,3,1,31987,0,7959,42,4,80,1,10,2,1,Life Sciences,1,942,4,1,6,0,7,0,22,0,10
1061,37,Travel_Rarely,367,Research & Development,25,Female,52,2,2,Healthcare Representative,4,Divorced,5731,17171,7,Y,No,13,3,2,1,27526,5,2569,3,3,80,2,9,2,2,Medical,1,1161,3,3,2,1,3,0,7,0,6
1062,42,Travel_Rarely,603,Research & Development,7,Female,78,4,2,Research Scientist,2,Married,2372,5628,6,Y,Yes,16,3,2,1,33971,2,4221,0,4,80,0,18,2,4,Medical,1,1292,2,3,0,0,0,0,7,0,1
1063,31,Travel_Frequently,1125,Sales,7,Female,68,3,3,Sales Executive,1,Married,9637,8277,2,Y,No,14,3,4,1,28312,4,7875,1,4,80,2,9,3,4,Marketing,1,1833,1,3,2,2,2,0,16,0,3
1064,29,Travel_Rarely,1210,Sales,2,Male,78,2,2,Sales Executive,2,Married,6644,3687,2,Y,No,19,3,2,1,36861,1,8470,0,2,80,2,10,2,3,Medical,1,366,1,3,0,0,0,0,15,0,0
1065,38,Travel_Rarely,1495,Research & Development,4,Female,87,3,1,Laboratory Technician,3,Married,3306,26176,7,Y,No,19,3,2,1,38081,5,10465,0,4,80,1,7,5,2,Medical,1,1687,4,2,0,0,0,0,17,0,0
1066,26,Travel_Frequently,575,Research & Development,3,Male,73,3,1,Research Scientist,1,Single,3102,6582,0,Y,No,22,4,4,1,36440,2,4025,16,3,80,0,7,2,1,Technical Degree,1,510,3,3,4,0,4,0,7,1,6
1067,27,Travel_Rarely,1054,Research & Development,8,Female,67,3,1,Research Scientist,4,Single,3445,6152,1,Y,No,11,3,4,1,35025,6,7378,4,3,80,0,6,5,3,Medical,1,1751,3,2,2,1,4,0,15,0,6
1068,20,Travel_Rarely,654,Sales,21,Male,43,4,1,Sales Representative,4,Single,2678,5050,1,Y,No,17,3,2,1,45835,1,4578,0,4,80,0,2,2,3,Marketing,1,1226,3,3,1,2,2,0,15,0,2
1069,22,Travel_Rarely,617,Research & Development,3,Female,34,3,2,Manufacturing Director,3,Married,4171,10022,0,Y,Yes,19,3,4,1,16705,0,4319,4,1,80,1,4,3,1,Life Sciences,1,926,2,4,2,0,2,0,18,1,3
1070,30,Travel_Rarely,1275,Research & Development,28,Female,64,3,2,Research Scientist,4,Married,5775,11934,1,Y,No,13,3,1,1,22510,,8925,36,4,80,2,11,2,2,Medical,1,441,4,3,8,1,9,0,19,0,10
1071,37,Non-Travel,1413,Research & Development,5,Male,84,4,1,Laboratory Technician,3,Single,3500,25470,0,Y,No,14,3,5,1,24431,0,9891,7,1,80,0,7,2,2,Technical Degree,1,1440,3,1,5,1,3,0,16,0,6
1072,36,Travel_Rarely,938,Research & Development,2,Male,79,3,1,Laboratory Technician,3,Single,2519,12287,4,Y,No,21,4,2,1,29661,0,6566,18,3,80,0,16,6,4,Medical,1,958,3,3,8,3,9,0,11,0,11
1073,33,Non-Travel,722,Sales,17,Male,38,3,4,Manager,3,Single,17444,20489,1,Y,No,11,3,2,1,47966,5,5054,0,4,80,0,10,2,3,Life Sciences,1,992,4,3,8,6,0,0,19,0,10
1074,37,Travel_Rarely,1017,Research & Development,1,Female,83,2,1,Research Scientist,1,Married,3920,18697,2,Y,No,14,3,2,1,12304,5,7119,2,1,80,1,17,2,2,Medical,1,340,3,2,1,0,2,0,12,0,3
1075,29,Travel_Rarely,318,Research & Development,8,Male,77,1,1,Laboratory Technician,1,Married,2119,4759,1,Y,Yes,11,3,1,1,16302,3,2226,49,4,80,0,7,4,4,Other,1,454,2,2,7,0,7,0,4,1,7
1076,36,Travel_Rarely,188,Research & Development,7,Male,65,3,1,Research Scientist,4,Single,4678,23293,2,Y,No,18,3,5,1,13591,0,1316,2,3,80,0,8,6,4,Other,1,949,2,3,2,0,1,0,2,0,6
1077,34,Travel_Rarely,1107,Human Resources,9,Female,52,3,1,Human Resources,3,Married,2742,3072,1,Y,No,15,3,1,1,40797,3,7749,1,4,80,0,2,0,4,Technical Degree,1,1467,1,3,2,2,2,0,21,1,2
1078,38,Travel_Rarely,1404,Sales,1,Male,59,2,1,Sales Representative,1,Single,2858,11473,4,Y,No,14,3,5,1,34968,6,9828,0,1,80,0,20,3,3,Life Sciences,1,1961,1,2,0,0,0,0,23,0,1
1079,39,Travel_Rarely,412,Research & Development,13,Female,94,2,4,Manager,2,Divorced,17123,17334,6,Y,Yes,13,3,3,1,10268,0,2884,1,4,80,2,21,4,4,Medical,1,1307,3,3,9,15,2,0,4,0,19
1080,39,Travel_Rarely,117,Research & Development,10,Male,99,3,4,Manager,1,Married,17068,5355,1,Y,Yes,14,3,3,1,46886,2,819,7,4,80,0,21,3,1,Medical,1,429,3,3,9,11,10,0,1,0,21
1081,38,Travel_Frequently,594,Research & Development,2,Female,75,2,1,Laboratory Technician,2,Married,2468,15963,4,Y,No,14,3,4,1,37171,0,4158,5,2,80,1,9,4,2,Medical,1,1760,3,2,1,0,5,0,7,0,6
1082,53,Travel_Rarely,102,Research & Development,23,Female,72,3,4,Research Director,4,Single,14275,20206,6,Y,No,18,3,4,1,40155,4,714,18,3,80,0,33,0,4,Life Sciences,1,901,4,3,9,3,8,0,1,0,12
1083,,Travel_Rarely,527,Research & Development,8,Female,51,3,3,Laboratory Technician,2,Married,7403,22477,4,Y,No,11,3,3,1,10629,0,3689,31,3,80,1,29,3,2,Other,1,944,1,2,9,1,7,0,10,0,26
1084,57,Travel_Rarely,593,Research & Development,1,Male,88,3,2,Healthcare Representative,3,Married,6755,2967,2,Y,No,11,3,1,1,12193,1,4151,2,3,80,0,15,2,4,Medical,1,482,4,3,2,1,2,0,6,0,3
1085,33,Travel_Rarely,217,Sales,10,Male,43,3,2,Sales Executive,3,Single,5487,10410,1,Y,No,14,3,4,1,40326,2,1519,36,2,80,0,10,2,4,Marketing,1,1924,2,2,4,0,9,0,5,0,10
1086,42,Travel_Rarely,319,Research & Development,24,Male,56,3,3,Manufacturing Director,1,Married,7406,6950,1,Y,Yes,21,4,3,1,9005,3,2233,12,4,80,1,10,5,3,Medical,1,605,4,2,9,5,8,0,5,0,10
1087,31,Travel_Frequently,163,Research & Development,24,Female,30,3,2,Manufacturing Director,4,Single,5238,6670,2,Y,No,20,4,1,1,4367,6,1141,8,4,80,0,9,3,1,Technical Degree,1,1736,4,2,4,1,4,0,5,0,5
1088,26,Travel_Rarely,583,Research & Development,4,Male,53,3,1,Research Scientist,4,Single,2875,9973,1,Y,Yes,20,4,4,1,674,2,4081,3,2,80,0,8,2,2,Life Sciences,1,1275,3,2,5,2,2,0,11,0,8
1089,21,Travel_Frequently,756,Sales,1,Female,99,2,1,Sales Representative,2,Single,2174,9150,1,Y,Yes,11,3,5,1,10017,1,5292,2,3,80,0,3,3,1,Technical Degree,1,478,1,3,2,1,2,0,7,1,3
1090,28,Travel_Rarely,529,Research & Development,2,Male,79,3,1,Laboratory Technician,3,Single,3485,14935,2,Y,No,11,3,1,1,20708,3,3703,0,3,80,0,5,5,4,Life Sciences,1,364,1,1,0,0,0,0,6,1,0
1091,39,Travel_Rarely,1122,Research & Development,6,Male,70,3,1,Laboratory Technician,1,Married,2404,4303,7,Y,Yes,21,4,4,1,26519,0,7854,1,4,80,0,8,2,3,Medical,1,932,4,1,2,2,2,0,16,1,2
1092,30,Travel_Rarely,1176,Research & Development,20,Male,85,3,2,Manufacturing Director,1,Married,9957,9096,0,Y,No,15,3,3,1,39358,5,8232,4,3,80,1,7,1,3,Other,1,1084,3,2,2,0,2,0,13,0,6
1093,31,Travel_Frequently,444,Sales,5,Female,84,3,1,Sales Representative,2,Divorced,2789,3909,1,Y,No,11,3,4,1,27641,5,3108,1,3,80,1,2,5,3,Marketing,1,399,4,2,2,2,2,0,5,0,2
1094,32,Non-Travel,300,Research & Development,1,Male,61,3,1,Laboratory Technician,4,Divorced,2314,9148,0,Y,No,12,3,2,1,12037,5,2100,0,2,80,1,4,2,3,Life Sciences,1,882,4,3,0,0,2,0,4,0,3
1095,35,Travel_Rarely,755,Research & Development,9,Male,97,2,2,Healthcare Representative,2,Single,6540,19394,9,Y,No,19,3,1,1,49892,5,5285,0,3,80,0,10,5,4,Life Sciences,1,496,3,3,1,0,0,0,7,0,1
1096,32,Travel_Rarely,929,Sales,10,Male,55,3,2,Sales Executive,4,Single,5396,21703,1,Y,No,12,3,2,1,19132,0,6503,56,4,80,0,10,2,3,Marketing,1,722,4,2,7,0,8,0,16,0,10
1097,21,Travel_Rarely,984,Research & Development,1,Female,70,2,1,Research Scientist,2,Single,2070,25326,1,Y,Yes,11,3,3,1,33745,5,6888,1,3,80,0,2,6,1,Technical Degree,1,1131,4,4,2,2,2,0,14,0,2
1098,29,Travel_Rarely,1401,Research & Development,6,Female,54,3,1,Laboratory Technician,4,Married,3131,26342,1,Y,No,13,3,3,1,5440,5,9807,64,1,80,1,10,5,1,Medical,1,1192,2,3,8,0,8,0,25,0,10
1099,38,Travel_Rarely,433,Human Resources,1,Male,37,4,1,Human Resources,3,Married,2844,6004,1,Y,No,13,3,5,1,36619,5,3031,0,4,80,1,7,2,3,Human Resources,1,1152,3,4,6,5,0,0,11,0,7
1100,27,Travel_Rarely,199,Research & Development,6,Male,55,2,1,Research Scientist,3,Married,2539,7950,1,Y,No,13,3,1,1,2353,1,1393,1,3,80,1,4,0,3,Life Sciences,1,1162,4,3,2,2,2,0,3,0,4
1101,41,Travel_Rarely,796,Sales,4,Female,81,3,3,Sales Executive,3,Divorced,10447,26458,0,Y,Yes,13,3,2,1,22150,1,5572,5,4,80,1,23,3,1,Marketing,1,1815,3,4,14,13,5,0,9,0,22
1102,35,Travel_Rarely,882,Sales,3,Male,92,3,3,Sales Executive,4,Divorced,7823,6812,6,Y,No,13,3,5,1,14316,1,6174,72,2,80,1,12,2,4,Life Sciences,1,984,4,3,9,0,8,0,9,0,10
1103,21,Travel_Rarely,156,Sales,12,Female,90,4,1,Sales Representative,2,Single,2716,25422,1,Y,No,15,3,2,1,42961,1,1092,0,4,80,0,1,0,3,Life Sciences,1,494,3,3,0,0,0,0,1,1,1
1104,27,Travel_Frequently,1337,Human Resources,22,Female,58,2,1,Human Resources,2,Married,2863,19555,1,Y,No,12,3,1,1,21399,5,9359,0,1,80,0,1,2,3,Human Resources,1,1944,1,3,0,0,0,0,23,1,1
1105,54,Travel_Frequently,966,Research & Development,1,Female,53,3,3,Manufacturing Director,3,Divorced,10502,9659,7,Y,No,17,3,2,1,41728,0,6762,8,1,80,1,33,2,4,Life Sciences,1,1245,4,1,4,1,4,0,18,0,5
1106,50,Non-Travel,145,Sales,1,Female,95,3,2,Sales Executive,3,Married,6347,24920,0,Y,No,12,3,4,1,47529,3,1015,91,1,80,1,19,3,3,Life Sciences,1,1040,2,3,7,0,13,0,1,0,18
1107,26,Travel_Frequently,342,Research & Development,2,Male,57,3,1,Research Scientist,1,Married,2042,15346,6,Y,Yes,14,3,2,1,46104,6,2394,2,2,80,1,6,2,3,Life Sciences,1,1053,1,3,2,1,2,0,6,1,3
1108,58,Non-Travel,390,Research & Development,1,Male,32,1,2,Healthcare Representative,3,Divorced,5660,17056,2,Y,Yes,13,3,2,1,11381,1,2730,3,4,80,1,12,2,4,Life Sciences,1,422,4,3,3,1,2,0,12,0,5
1109,41,Travel_Rarely,1411,Research & Development,19,Male,36,3,2,Research Scientist,1,Divorced,3072,19877,2,Y,No,16,3,4,1,31514,4,9877,0,1,80,2,17,2,2,Life Sciences,1,334,3,2,0,0,0,0,39,0,1
1110,56,Travel_Frequently,906,Sales,6,Female,86,4,4,Sales Executive,1,Married,13212,18256,9,Y,No,11,3,3,1,15400,3,6342,6,4,80,3,36,0,3,Life Sciences,1,532,3,2,7,7,7,0,10,0,7
1111,25,Travel_Rarely,583,Sales,4,Male,87,2,2,Sales Executive,1,Married,4256,18154,1,Y,No,12,3,5,1,34601,3,4081,6,1,80,0,5,1,1,Marketing,1,885,3,4,2,0,3,0,6,0,5
1112,45,Travel_Rarely,561,Sales,2,Male,61,3,2,Sales Executive,2,Married,4805,16177,0,Y,No,19,3,5,1,23575,1,3927,12,2,80,1,9,3,3,Other,1,606,4,4,7,3,7,0,9,0,8
1113,30,Travel_Rarely,241,Research & Development,7,Male,48,2,1,Research Scientist,2,Married,2141,5348,1,Y,No,12,3,1,1,39251,4,1687,2,2,80,1,6,3,3,Medical,1,1609,2,2,4,1,1,0,5,0,6
1114,44,Travel_Rarely,1467,Research & Development,20,Male,49,3,1,Research Scientist,2,Single,3420,21158,1,Y,No,13,3,4,1,29855,1,10269,3,3,80,0,6,3,3,Life Sciences,1,1475,4,2,2,1,3,0,29,0,5
1115,38,Travel_Rarely,833,Research & Development,18,Male,60,1,2,Healthcare Representative,4,Married,5811,24539,3,Y,Yes,16,3,2,1,35436,5,5831,0,3,80,1,15,2,3,Medical,1,1766,2,3,0,1,0,0,13,0,1
1116,35,Travel_Rarely,672,Research & Development,25,Male,78,2,3,Manufacturing Director,2,Married,10903,9129,3,Y,No,16,3,2,1,19051,5,4704,16,1,80,0,16,2,3,Technical Degree,1,899,4,3,10,4,8,0,8,0,13
1117,27,Travel_Rarely,954,Sales,9,Male,44,3,2,Sales Executive,4,Single,4105,5099,1,Y,No,14,3,5,1,47163,3,6678,49,1,80,0,7,5,3,Marketing,1,1965,4,3,7,0,7,0,21,0,7
1118,27,Travel_Rarely,1130,Sales,8,Female,56,3,2,Sales Executive,2,Married,6214,3415,1,Y,No,18,3,2,1,34521,0,7910,49,1,80,1,8,3,4,Marketing,1,458,2,3,7,0,7,0,20,0,8
1119,52,Travel_Rarely,723,Research & Development,8,Male,85,2,2,Research Scientist,2,Married,4941,17747,2,Y,No,15,3,4,1,14405,1,5061,1,1,80,0,11,3,4,Medical,1,433,3,2,2,7,7,0,8,1,8
1120,31,Travel_Frequently,561,Research & Development,3,Female,33,3,1,Research Scientist,3,Single,4084,4156,1,Y,No,12,3,5,1,26764,0,3927,1,1,80,0,7,2,3,Life Sciences,1,1537,4,1,2,7,7,0,17,1,7
1121,31,Non-Travel,697,Research & Development,10,Female,40,3,3,Research Director,3,Married,11031,26862,4,Y,No,20,4,5,1,28640,0,4879,11,3,80,1,13,2,3,Medical,1,1979,3,4,7,4,8,0,17,0,11
1122,33,Travel_Rarely,587,Research & Development,10,Male,38,1,1,Laboratory Technician,4,Divorced,3408,6705,7,Y,No,13,3,3,1,43085,4,4109,4,1,80,3,8,2,1,Medical,1,584,1,3,3,1,3,0,15,1,4
1123,32,Travel_Frequently,379,Sales,5,Male,48,3,2,Sales Executive,2,Married,6524,8891,1,Y,No,14,3,3,1,26831,6,2653,4,4,80,1,10,3,2,Life Sciences,1,889,2,3,8,5,3,0,7,0,10
1124,33,Travel_Frequently,508,Sales,10,Male,46,2,2,Sales Executive,4,Single,4682,4317,3,Y,No,14,3,2,1,26019,0,3556,7,3,80,0,9,6,3,Marketing,1,446,2,2,7,0,1,0,11,0,7
1125,29,Travel_Rarely,991,Sales,5,Male,43,2,2,Sales Executive,2,Divorced,4187,3356,1,Y,Yes,13,3,4,1,34894,4,6937,0,2,80,1,10,3,3,Medical,1,1669,1,2,0,0,9,0,23,0,10
1126,48,Travel_Rarely,1469,Research & Development,20,Male,51,3,1,Research Scientist,3,Married,2259,5543,4,Y,No,17,3,1,1,45050,5,10283,0,1,80,2,13,2,4,Medical,1,945,4,2,0,0,0,0,28,0,0
1127,36,Travel_Rarely,363,Research & Development,1,Female,77,1,3,Manufacturing Director,1,Divorced,10252,4235,2,Y,Yes,21,4,5,1,44263,6,2541,6,3,80,1,17,2,3,Technical Degree,1,1237,3,3,7,7,7,0,4,0,7
1128,25,Travel_Rarely,883,Sales,26,Female,32,3,2,Sales Executive,4,Single,6180,22807,1,Y,No,23,4,4,1,9750,4,6181,10,2,80,0,6,5,1,Medical,1,781,3,2,5,1,4,0,27,0,6
1129,28,Travel_Rarely,1181,Research & Development,1,Male,82,3,1,Research Scientist,4,Married,2044,5531,1,Y,No,11,3,2,1,39362,6,8267,9,3,80,1,5,6,3,Life Sciences,1,1799,3,4,3,0,3,0,14,0,5
1130,28,Travel_Rarely,640,Research & Development,1,Male,84,3,1,Research Scientist,1,Single,2080,4732,2,Y,No,11,3,1,1,42933,2,4480,2,2,80,0,5,2,3,Technical Degree,1,1301,4,2,2,1,2,0,7,0,3
1131,52,Travel_Rarely,1030,Sales,5,Male,64,3,3,Sales Executive,2,Single,8446,21534,9,Y,Yes,19,3,1,1,31359,6,7210,6,3,80,0,10,2,3,Life Sciences,1,1319,2,2,7,7,7,0,16,1,8
1132,20,Travel_Rarely,1362,Research & Development,10,Male,32,3,1,Research Scientist,3,Single,1009,26999,1,Y,Yes,11,3,2,1,26669,4,9534,0,4,80,0,1,5,1,Medical,1,701,4,3,0,1,1,0,42,1,1
1133,56,Travel_Rarely,310,Research & Development,7,Male,72,3,1,Laboratory Technician,3,Married,2339,3666,8,Y,No,11,3,2,1,39786,6,2170,7,4,80,1,14,4,2,Technical Degree,1,2032,4,1,9,9,8,0,4,1,10
1134,32,Travel_Rarely,374,Research & Development,25,Male,87,3,1,Laboratory Technician,4,Single,2795,18016,1,Y,Yes,24,4,3,1,6159,0,2618,0,3,80,0,1,2,4,Life Sciences,1,911,1,1,0,0,1,0,4,1,1
1135,29,Travel_Rarely,408,Research & Development,25,Female,71,2,1,Research Scientist,2,Married,2546,18300,5,Y,No,16,3,3,1,13677,3,2856,1,2,80,0,6,2,5,Technical Degree,1,565,3,4,2,1,1,0,5,1,2
1136,36,Non-Travel,301,Sales,15,Male,88,1,2,Sales Executive,4,Divorced,5406,10436,1,Y,No,24,4,4,1,10797,1,2107,11,1,80,1,15,4,4,Marketing,1,2036,4,2,12,11,11,0,3,0,15
1137,55,Travel_Frequently,135,Research & Development,18,Male,62,3,2,Healthcare Representative,2,Married,6385,12992,3,Y,Yes,14,3,3,1,49106,5,945,7,4,80,2,17,3,4,Medical,1,1034,3,3,7,6,7,0,2,0,8
1138,37,Non-Travel,1063,Research & Development,25,Female,72,3,2,Research Scientist,3,Married,4449,23866,3,Y,Yes,15,3,5,1,14082,6,7441,7,1,80,2,15,2,5,Medical,1,529,2,3,11,10,7,0,14,0,13
1139,41,Travel_Rarely,427,Human Resources,10,Male,73,2,5,Manager,4,Divorced,19141,8861,3,Y,No,15,3,2,1,30064,3,2989,2,2,80,3,23,2,4,Human Resources,1,731,2,2,6,12,6,0,5,0,21
1140,42,Non-Travel,495,Research & Development,2,Male,37,3,4,Manager,3,Married,17861,26582,0,Y,Yes,13,3,5,1,11694,4,3465,26,4,80,0,21,3,1,Life Sciences,1,1334,3,2,8,2,10,0,13,0,20
1141,38,Travel_Rarely,395,Sales,9,Male,98,2,1,Sales Representative,2,Married,2899,12102,0,Y,No,19,3,1,1,3960,1,2765,2,4,80,1,3,3,3,Marketing,1,893,2,3,2,1,2,0,4,0,2
1142,46,Travel_Rarely,406,Sales,3,Male,52,3,4,Manager,3,Married,17465,15596,3,Y,No,12,3,5,1,12874,2,2842,16,4,80,1,23,3,1,Marketing,1,1124,1,3,9,4,9,0,7,0,12
1143,40,Non-Travel,218,Research & Development,8,Male,55,2,3,Research Director,2,Divorced,13757,25178,2,Y,No,11,3,5,1,43379,4,1526,12,3,80,1,16,5,1,Medical,1,1468,4,3,8,4,8,0,3,0,9
1144,54,Travel_Rarely,548,Research & Development,8,Female,42,3,2,Laboratory Technician,3,Single,3780,23428,7,Y,No,11,3,2,1,30029,0,3836,0,3,80,0,19,3,4,Life Sciences,1,578,3,3,0,0,0,0,13,0,1
1145,39,Travel_Rarely,119,Sales,15,Male,77,3,4,Sales Executive,1,Single,13341,25098,0,Y,No,12,3,2,1,19258,4,833,6,1,80,0,21,3,4,Marketing,1,1975,2,3,8,11,10,0,1,0,20
1146,26,Travel_Rarely,157,Research & Development,1,Male,95,3,1,Laboratory Technician,1,Single,2867,20006,0,Y,No,13,3,3,1,23804,4,1099,5,4,80,0,8,6,3,Medical,1,1952,3,2,7,7,6,0,1,0,7
1147,32,Non-Travel,1184,Research & Development,1,Female,70,2,1,Laboratory Technician,2,Married,2332,3974,6,Y,No,20,4,3,1,21711,2,8288,0,3,80,0,5,3,3,Life Sciences,1,951,3,3,0,0,2,0,16,0,3
1148,35,Travel_Rarely,1204,Sales,4,Male,86,3,3,Sales Executive,1,Single,9582,10333,0,Y,Yes,22,4,3,1,36829,2,8428,9,1,80,0,9,2,3,Technical Degree,1,1100,4,3,7,4,7,0,14,1,8
